501,29.84,96.67,45.11,56.4,46.55,29.63,738
502,73.87,15.0,74.3,19.01,48.93,61.68,739
503,20.37,22.29,79.98,81.35,33.31,7.85,740
504,81.01,71.23,76.06,64.18,75.12,46.56,744
505,88.99,90.73,97.16,70.62,64.46,76.24,745
506,5.08,0.15,25.04,35.74,7.73,13.2,746
507,51.4,86.17,69.55,51.71,75.59,53.89,747
508,39.1,4.18,11.44,83.72,6.05,18.52,749
509,1.23,15.73,30.78,15.95,85.83,22.86,750
510,37.94,44.84,15.87,11.86,73.23,73.01,751
511,48.58,71.83,70.99,0.39,83.99,85.37,752
512,95.74,55.79,37.69,62.25,63.42,27.4,753
513,46.26,2.25,61.88,54.91,95.18,30.73,754
514,21.61,32.42,27.02,38.9,27.2,20.3,755
515,63.27,43.11,7.58,82.51,85.31,78.65,757
516,78.53,91.82,78.35,33.56,54.06,98.03,758
517,82.1,70.88,84.78,28.23,89.16,12.37,759
518,72.42,7.3,64.17,54.13,74.63,19.84,763
519,73.98,50.52,58.48,16.41,86.32,0.53,765
520,10.3,12.0,46.75,55.25,76.36,5.45,766
521,98.74,5.8,84.96,10.95,82.84,54.5,768
522,37.57,61.39,42.84,44.64,7.82,72.61,769
523,89.46,81.97,11.13,66.67,24.0,96.28,770
524,77.12,19.62,30.56,91.64,38.54,58.92,771
525,7.89,45.3,73.93,95.96,22.35,26.99,772
526,94.76,30.98,41.3,79.29,49.63,17.5,773
527,21.69,29.36,57.92,75.75,97.23,57.98,774
528,33.65,77.49,66.31,64.89,35.04,61.09,775
529,62.85,5.98,43.51,6.75,37.26,35.6,776
530,0.55,81.86,80.32,87.08,26.84,98.93,777
531,36.21,6.37,70.72,93.5,50.74,20.37,784
532,21.28,66.87,3.43,42.34,17.98,45.74,785
533,91.09,10.39,2.5,37.74,52.16,35.78,786
534,48.49,99.16,54.25,34.24,1.21,26.21,788
535,27.41,57.88,75.86,38.18,94.56,9.28,789
536,69.46,18.95,5.69,24.2,77.17,37.14,794
537,13.1,60.17,88.19,48.02,79.14,45.27,795
538,49.01,85.91,6.71,11.73,17.98,66.29,796
539,84.38,95.84,74.9,22.57,42.72,82.83,799
540,99.59,44.22,42.5,10.1,99.99,17.8,800
541,58.33,22.67,65.72,84.26,20.15,46.9,801
542,46.39,41.09,66.9,52.61,61.68,31.23,804
543,89.18,64.69,87.66,1.51,74.3,27.23,805
544,40.27,72.9,79.66,67.64,64.11,61.64,806
545,62.78,85.46,50.42,75.78,62.59,16.27,808
546,8.71,28.54,79.81,69.53,41.54,7.51,809
547,97.11,36.59,79.57,12.44,21.25,52.99,810
548,20.89,39.86,54.71,84.3,36.1,40.08,812
549,90.01,14.14,52.91,60.67,54.53,92.85,813
550,13.92,17.05,63.98,67.96,69.13,59.42,814
551,0.93,7.64,7.28,5.4,55.54,49.1,816
552,36.43,95.94,21.75,56.46,26.67,30.14,817
553,87.99,43.49,75.95,26.54,57.66,78.64,818
554,40.91,38.05,74.91,82.22,47.89,10.08,819
555,81.37,41.6,36.81,56.35,24.98,23.28,820
556,64.62,18.19,11.63,59.28,51.24,42.42,821
557,50.43,65.25,18.87,0.22,24.52,82.07,823
558,69.4,9.27,89.32,97.31,62.23,12.69,824
559,58.91,17.35,50.85,64.14,71.25,30.67,825
560,26.3,94.18,66.7,1.03,58.26,93.62,826
561,94.13,71.12,60.08,93.62,30.63,1.02,827
562,10.72,87.46,84.86,33.47,75.62,17.53,828
563,97.02,40.55,2.3,41.57,2.42,94.6,829
564,9.96,92.68,17.08,91.1,17.55,13.57,830
565,2.13,76.64,36.07,55.54,96.15,99.36,831
566,54.22,91.88,30.87,43.98,8.27,33.34,834
567,27.27,59.09,35.09,8.01,96.78,25.51,836
568,2.31,81.01,1.62,80.31,42.8,73.4,837
569,77.17,7.38,80.26,43.79,22.49,11.03,838
570,93.09,96.35,70.78,34.92,47.89,91.04,840
571,58.57,9.43,84.15,50.68,61.79,5.86,841
572,55.25,65.91,14.78,22.52,28.97,97.42,842
573,39.39,22.18,14.04,53.4,58.32,23.09,844
574,49.28,85.04,2.89,25.07,15.76,5.99,846
575,61.58,9.45,47.53,5.95,52.31,75.41,848
576,68.19,88.62,90.14,12.76,74.79,59.72,850
577,52.01,83.7,95.15,14.02,14.03,26.54,854
578,12.29,22.23,27.8,5.42,81.17,73.25,856
579,70.89,3.84,46.82,57.51,50.98,24.77,858
580,21.6,53.06,51.93,33.78,43.47,80.7,860
581,73.03,46.93,11.19,7.32,27.68,66.55,861
582,55.58,26.22,87.13,9.45,50.2,66.98,863
583,62.43,79.47,69.07,28.33,78.41,44.23,864
584,16.74,18.11,29.9,54.79,87.23,55.28,865
585,23.12,60.53,34.34,79.58,81.78,13.37,867
586,73.51,59.39,53.47,10.5,23.47,23.84,868
587,66.51,49.94,39.72,70.51,61.06,90.96,869
588,14.76,91.02,25.2,44.12,85.42,85.88,870
589,56.09,72.71,15.0,5.86,68.52,66.64,872
590,28.14,93.7,20.57,65.59,40.4,26.42,873
591,87.05,10.0,32.31,38.31,38.12,69.16,874
592,73.97,45.51,14.24,84.18,71.83,49.18,875
593,92.31,99.21,39.34,34.01,51.48,60.03,876
594,13.82,24.99,16.11,47.47,17.77,10.14,879
595,4.95,42.89,42.32,28.32,9.81,92.91,881
596,95.47,80.56,34.58,98.07,9.95,22.39,882
597,95.05,76.23,81.01,33.05,44.46,20.61,883
598,20.48,58.48,75.26,56.65,49.6,42.83,884
599,4.82,85.14,3.45,86.35,7.58,43.44,885
600,8.88,97.86,48.84,21.98,60.67,5.37,886
601,51.79,57.26,67.44,84.45,31.47,96.72,887
602,55.62,69.31,45.2,26.29,19.42,32.34,890
603,73.02,98.19,73.48,96.59,88.12,23.09,893
604,83.45,43.63,68.34,76.84,67.6,11.15,896
605,1.38,51.82,24.61,35.2,16.01,12.15,897
606,12.29,12.47,77.57,1.34,67.58,54.28,898
607,83.13,79.41,71.01,40.72,83.54,79.74,899
608,33.26,92.67,2.84,51.73,33.56,98.82,900
609,40.77,32.43,81.72,59.99,9.96,56.64,902
610,71.12,62.11,37.43,75.3,12.48,75.26,904
611,25.9,33.86,35.08,70.68,70.71,93.78,905
612,70.44,87.78,4.71,47.46,55.83,64.3,906
613,50.82,37.91,1.94,26.63,0.54,76.81,907
614,16.8,91.81,76.51,46.59,25.8,13.92,910
615,54.17,94.27,57.26,15.78,93.22,41.88,915
616,39.0,33.16,52.46,34.39,38.78,88.8,916
617,17.71,43.36,57.78,17.91,94.29,50.03,917
618,89.8,7.05,76.48,83.82,19.61,77.99,918
619,94.62,25.0,95.46,63.78,35.56,94.99,919
620,38.72,52.65,70.79,67.36,11.52,8.69,920
621,46.03,9.75,48.74,63.51,88.09,92.63,921
622,11.45,99.68,24.14,54.54,3.17,52.79,922
623,51.69,10.62,66.92,77.36,73.45,88.17,923
624,36.61,20.38,24.97,69.33,75.69,10.94,924
625,41.52,19.88,24.36,2.87,70.24,92.05,925
626,81.99,60.15,19.92,48.25,55.38,84.85,926
627,68.86,5.19,96.37,73.5,82.91,74.25,927
628,58.15,76.17,55.77,38.83,82.03,97.42,928
629,41.01,75.08,40.4,19.56,61.65,47.01,929
630,63.44,26.84,15.88,12.36,7.52,52.99,930
631,91.22,77.94,51.79,46.71,81.11,43.1,932
632,66.32,46.36,15.79,26.87,90.23,5.11,933
633,62.19,26.07,49.85,70.48,18.44,76.68,934
634,44.29,96.93,46.51,10.37,56.79,95.88,935
635,61.86,39.56,57.47,7.83,70.13,5.1,936
636,37.66,36.94,51.33,80.81,46.01,67.28,937
637,48.8,93.75,13.91,25.04,32.69,6.13,938
638,6.62,19.26,52.33,27.34,84.48,49.32,939
639,85.49,86.7,15.02,33.63,28.23,45.19,941
640,61.63,90.1,10.28,76.24,0.35,29.17,942
641,28.9,76.12,60.02,75.29,48.33,85.24,943
642,9.15,22.54,95.96,10.54,90.77,66.39,945
643,5.57,95.13,64.52,45.76,86.33,31.83,946
644,25.23,92.25,65.77,8.32,76.94,13.66,947
645,36.0,5.47,26.68,8.04,90.34,31.53,948
646,32.77,5.12,67.05,79.95,2.37,5.64,949
647,71.19,47.85,76.41,48.07,78.1,49.85,950
648,45.61,94.51,25.43,43.45,50.56,72.32,951
649,84.46,69.8,73.49,43.21,40.89,99.94,952
650,62.84,56.01,29.68,4.48,53.53,4.04,953
651,90.29,59.15,65.39,53.43,90.42,50.06,955
652,11.63,57.37,79.53,50.54,41.33,21.07,957
653,43.83,60.45,17.46,56.89,45.05,26.52,959
654,61.77,96.37,3.66,52.31,99.64,70.06,960
655,27.16,71.47,55.72,53.91,30.47,22.11,961
656,48.3,70.58,92.73,67.87,18.43,78.27,963
657,4.67,45.75,79.0,30.62,64.98,1.73,965
658,95.05,48.61,62.24,15.22,88.63,24.24,967
659,39.06,46.5,53.92,27.82,89.23,68.48,968
660,15.31,74.88,84.84,98.5,34.51,19.64,969
661,47.46,3.99,15.68,72.92,94.41,55.27,970
662,54.62,34.59,75.71,61.76,5.82,85.83,971
663,94.44,77.27,96.6,77.5,30.67,74.49,972
664,9.22,37.2,68.85,98.53,3.05,20.27,973
665,57.94,66.85,62.8,30.43,61.58,12.06,975
666,91.69,50.5,4.73,33.54,86.02,69.44,976
667,42.83,9.76,34.53,28.64,4.68,39.91,977
668,95.4,21.25,14.42,83.42,79.48,93.61,978
669,98.47,21.73,9.74,23.98,49.18,9.89,979
670,61.08,18.86,90.05,21.84,52.87,65.24,980
671,83.37,88.68,10.95,32.97,0.38,86.79,981
672,64.8,94.53,76.9,27.34,21.4,90.47,983
673,7.44,5.89,56.38,72.95,12.49,24.55,984
674,60.82,26.84,53.89,16.88,58.0,86.87,985
675,24.64,56.87,36.91,81.9,13.7,92.57,989
676,39.67,41.25,59.94,0.21,48.7,43.27,991
677,91.09,44.31,48.72,13.97,86.21,85.14,992
678,40.07,47.8,50.35,99.54,69.83,67.75,995
679,53.68,53.45,99.87,35.18,7.09,97.24,997
680,81.57,62.67,82.46,29.71,70.77,72.35,998
681,31.85,80.49,86.74,33.78,25.99,49.39,999
682,60.23,26.05,22.39,53.52,7.02,84.64,1000
683,38.5,0.06,95.33,24.59,50.09,89.67,1001
684,91.49,25.98,4.47,58.23,13.32,68.19,1002
685,54.23,91.82,39.42,89.58,34.05,78.13,1003
686,74.13,57.15,31.17,52.69,19.99,40.06,1004
687,46.76,72.04,67.36,88.77,86.52,23.0,1008
688,81.01,33.58,88.32,38.87,32.73,70.73,1011
689,55.2,28.88,9.42,61.55,72.07,67.68,1012
690,79.58,41.42,38.78,21.15,92.6,64.91,1013
691,4.0,59.01,66.75,28.65,16.82,78.78,1014
692,41.82,98.36,24.67,81.6,63.52,6.49,1015
693,55.97,31.31,66.64,79.32,73.86,27.49,1016
694,71.76,92.36,86.49,25.28,20.15,50.24,1017
695,78.36,77.42,34.99,35.44,34.36,36.7,1018
696,85.08,22.58,60.44,9.86,26.07,57.02,1019
697,37.9,64.19,66.7,87.33,28.4,27.39,1021
698,20.96,38.92,97.93,34.06,96.66,89.24,1022
699,98.79,34.42,70.2,64.94,88.35,78.43,1023
700,85.39,31.51,56.43,74.44,89.07,66.67,1024
701,40.3,76.0,55.25,89.31,88.4,8.14,1027
702,19.14,44.51,85.23,63.22,52.56,45.2,1029
703,7.89,89.77,83.25,59.43,29.23,98.8,1030
704,19.77,30.13,90.1,72.19,36.44,83.1,1031
705,22.9,88.47,94.77,24.17,88.94,71.5,1033
706,75.17,11.84,68.81,30.17,83.79,11.25,1034
707,14.02,6.32,34.71,89.11,6.26,48.42,1036
708,40.63,56.31,83.61,33.98,46.36,16.97,1038
709,28.18,10.2,47.13,36.91,79.71,96.71,1040
710,29.85,18.69,26.08,50.16,82.32,46.33,1043
711,16.45,23.01,92.46,64.35,51.29,55.75,1044
712,72.56,18.25,79.97,52.63,60.33,58.75,1045
713,33.57,90.81,11.18,33.08,72.23,33.43,1046
714,32.72,80.98,65.26,61.24,11.99,39.41,1047
715,77.41,9.92,77.42,30.18,6.7,6.02,1048
716,97.89,60.61,85.31,3.65,0.02,96.21,1050
717,18.29,17.68,56.35,61.87,17.02,40.59,1051
718,41.4,90.94,6.27,24.19,98.08,49.57,1053
719,75.64,70.43,54.46,29.1,52.11,32.36,1054
720,75.59,92.24,60.38,85.76,50.25,33.25,1055
721,8.35,11.77,62.61,88.9,74.18,14.72,1056
722,49.0,80.46,46.87,92.09,24.4,42.03,1057
723,82.86,22.38,19.71,65.08,55.29,29.9,1058
724,69.62,2.77,30.7,29.14,19.07,62.74,1059
725,11.18,55.32,88.42,16.27,47.85,23.85,1061
726,33.8,16.94,14.23,14.34,80.95,37.84,1062
727,37.56,62.15,65.74,47.25,75.91,19.96,1063
728,29.64,51.53,38.73,95.56,64.95,26.66,1064
729,76.93,88.08,97.52,18.98,56.89,98.4,1065
730,64.05,54.49,89.65,62.73,29.2,74.74,1066
731,35.52,85.08,37.9,56.2,93.83,38.66,1068
732,77.79,91.0,3.5,97.93,74.24,7.05,1069
733,54.35,96.77,55.69,19.28,30.69,0.4,1071
734,14.16,73.29,82.3,0.54,8.67,95.32,1072
735,55.47,27.57,41.1,35.18,40.51,4.42,1074
736,78.97,76.74,43.31,1.82,57.98,56.11,1076
737,29.66,73.55,1.49,75.25,13.57,61.97,1077
738,56.06,78.47,91.33,92.7,53.5,5.27,1078
739,19.71,58.36,7.11,70.65,64.12,50.56,1079
740,27.8,59.51,23.35,24.45,80.19,16.12,1080
741,51.99,67.41,29.52,9.68,41.86,8.47,1085
742,38.97,41.01,51.27,51.85,47.63,1.39,1086
743,89.55,98.11,71.12,95.71,17.88,76.37,1087
744,77.49,10.53,1.19,22.48,49.99,42.45,1089
745,69.95,44.17,97.47,59.82,99.19,12.54,1092
746,69.81,5.16,49.91,75.43,74.21,42.41,1095
747,12.88,58.44,66.21,37.58,75.79,52.79,1096
748,6.76,55.4,20.87,76.42,77.09,29.31,1098
749,41.2,92.0,41.5,81.91,84.17,27.5,1100
750,26.24,42.11,93.53,59.5,10.26,41.2,1101
751,55.97,76.26,65.38,61.4,77.27,41.76,1102
752,5.12,67.93,59.53,22.3,97.27,46.41,1104
753,15.71,32.79,33.5,61.26,45.16,63.28,1105
754,35.14,42.91,2.07,28.17,5.19,78.16,1107
755,3.07,87.9,47.57,53.66,45.06,79.15,1108
756,25.2,2.9,51.63,50.46,98.43,24.12,1111
757,6.87,19.76,89.64,84.38,77.32,13.45,1112
758,50.41,27.76,67.62,86.28,15.44,2.31,1113
759,13.92,13.36,40.79,57.26,71.53,14.24,1117
760,29.31,90.84,49.64,36.35,99.77,13.95,1118
761,3.21,49.26,72.48,92.54,65.87,60.05,1121
762,50.32,77.83,55.22,62.54,55.31,37.62,1122
763,34.15,91.35,24.11,6.31,15.14,99.0,1123
764,3.74,25.85,1.86,46.66,33.18,94.36,1124
765,78.83,2.69,33.69,10.16,42.79,69.36,1125
766,2.68,2.01,78.6,75.27,3.93,67.12,1126
767,15.47,45.41,21.86,18.19,14.56,32.46,1127
768,83.65,58.39,48.09,55.88,36.09,7.0,1128
769,42.96,32.31,0.91,0.2,32.31,33.44,1132
770,92.83,81.4,62.29,50.63,84.0,43.52,1134
771,54.31,59.12,36.3,55.33,30.4,80.26,1136
772,74.51,91.12,10.01,96.53,87.19,47.1,1137
773,67.92,81.07,7.19,73.48,18.21,14.25,1138
774,21.02,12.96,31.7,50.02,33.96,23.77,1141
775,51.67,12.58,66.4,11.64,94.4,7.01,1142
776,23.11,79.0,5.37,45.22,21.29,46.45,1143
777,52.48,44.29,84.72,97.39,17.24,39.8,1144
778,7.29,51.67,79.08,55.27,40.37,95.35,1145
779,44.03,76.71,6.64,88.28,93.43,23.87,1146
780,94.51,13.13,29.32,79.78,4.93,82.76,1148
781,55.06,7.12,70.83,93.64,96.03,81.76,1149
782,87.22,38.71,49.01,81.93,52.52,45.29,1150
783,83.75,42.09,48.02,1.26,52.44,87.19,1151
784,32.43,16.03,91.5,56.49,42.21,77.37,1152
785,73.48,51.54,1.0,25.95,60.38,61.2,1153
786,14.99,65.7,98.34,93.48,85.68,35.9,1155
787,10.32,28.45,58.33,65.4,56.57,71.56,1156
788,65.4,77.86,56.12,5.57,36.41,35.96,1157
789,56.96,33.02,23.37,83.36,44.19,54.69,1158
790,0.61,16.34,16.81,1.11,0.39,15.28,1160
791,15.63,55.38,45.91,76.45,95.56,74.75,1161
792,32.01,44.0,49.36,46.57,87.27,92.5,1162
793,5.43,92.99,87.71,74.98,75.51,33.37,1163
794,51.61,40.92,84.05,6.88,70.41,11.79,1164
795,1.3,42.78,22.15,57.36,13.5,39.22,1165
796,92.45,23.85,36.42,53.1,65.89,45.75,1166
797,52.0,16.32,38.99,47.08,98.37,77.86,1168
798,47.57,70.83,0.27,31.36,7.41,0.89,1169
799,16.18,98.14,8.83,57.94,82.94,46.43,1170
800,47.36,75.06,28.88,92.12,14.76,28.42,1171
801,23.84,17.91,4.73,32.77,28.65,73.5,1172
802,7.21,38.86,74.04,37.39,84.0,9.78,1173
803,16.63,82.49,98.94,99.43,81.09,12.12,1175
804,63.3,19.29,93.11,82.6,97.88,60.44,1176
805,2.23,78.79,34.72,85.38,48.97,57.3,1177
806,56.16,94.63,67.73,23.85,16.89,60.96,1178
807,26.2,66.94,63.1,99.73,34.48,35.69,1179
808,51.63,65.36,17.79,73.16,26.81,72.21,1180
809,82.2,78.13,87.05,58.98,43.65,42.97,1181
810,31.22,65.51,25.85,80.24,91.11,63.09,1182
811,68.22,62.98,69.14,34.1,67.61,93.13,1183
812,90.56,78.39,81.39,72.3,12.69,99.7,1184
813,29.67,80.45,92.87,33.1,77.08,36.61,1185
814,28.88,36.95,34.31,10.2,85.93,38.96,1187
815,68.0,59.24,97.57,44.12,41.99,97.56,1189
816,55.91,93.85,12.16,31.11,25.31,16.42,1192
817,63.24,71.62,81.05,0.06,7.25,28.71,1194
818,40.13,78.94,94.29,78.27,84.91,10.4,1195
819,37.05,93.77,79.16,19.03,92.0,30.22,1197
820,6.49,21.99,6.64,86.45,13.74,79.66,1198
821,90.98,43.83,19.38,47.67,71.45,86.85,1201
822,53.24,43.98,57.71,92.79,56.01,70.46,1202
823,26.85,9.43,35.88,94.17,94.36,93.01,1203
824,88.95,6.17,5.89,59.91,24.78,8.47,1205
825,6.05,54.87,90.59,11.33,63.22,65.35,1206
826,70.82,78.4,25.41,3.74,67.82,76.87,1208
827,29.51,14.26,51.9,9.45,58.83,61.14,1209
828,58.28,80.48,84.47,94.17,7.83,29.5,1210
829,36.5,52.34,24.58,92.48,58.18,99.91,1214
830,19.9,30.89,33.36,27.81,80.62,28.05,1215
831,17.81,24.65,47.57,87.08,66.87,76.54,1216
832,23.83,18.42,98.79,45.19,28.02,25.57,1218
833,75.88,51.46,44.17,16.16,25.35,41.03,1219
834,64.91,50.3,90.51,86.86,52.69,54.65,1220
835,39.46,69.56,23.29,48.22,96.34,80.28,1222
836,98.25,87.12,25.13,79.81,35.68,33.8,1223
837,64.5,35.35,78.02,95.87,72.87,24.51,1224
838,10.47,53.57,6.5,39.79,23.1,1.37,1226
839,95.86,84.31,36.6,49.83,20.73,38.74,1227
840,7.31,42.6,78.82,32.93,83.18,36.91,1228
841,92.96,55.14,31.21,14.88,89.29,79.62,1229
842,98.67,49.07,75.35,45.93,6.38,96.98,1230
843,44.78,82.07,45.56,67.33,74.77,39.0,1233
844,0.92,66.42,53.74,5.67,22.07,23.73,1235
845,66.02,45.23,56.05,92.05,73.87,35.24,1236
846,79.98,28.14,73.3,21.06,5.49,45.2,1237
847,50.12,11.4,0.41,10.51,37.01,19.61,1239
848,96.93,73.26,73.39,93.77,85.45,55.61,1240
849,98.92,29.17,88.03,24.99,43.53,51.26,1241
850,97.68,74.81,9.1,8.04,20.78,24.55,1242
851,55.6,79.67,29.74,29.01,2.01,79.53,1243
852,81.32,34.82,88.5,79.29,50.71,15.71,1244
853,54.01,91.03,50.55,96.05,78.06,62.96,1245
854,51.47,15.36,24.21,2.26,42.68,53.93,1246
855,49.29,27.9,22.28,40.99,76.55,12.9,1247
856,40.59,87.91,36.37,60.71,20.27,5.16,1248
857,60.68,7.71,48.7,40.11,39.28,79.48,1249
858,86.53,96.23,50.91,46.07,23.28,17.16,1250
859,28.51,2.76,10.99,5.26,5.83,21.04,1251
860,7.44,63.8,10.62,93.23,39.8,79.14,1252
861,84.06,11.9,10.74,6.01,91.89,55.41,1254
862,9.87,18.05,67.07,0.91,53.33,68.39,1255
863,23.75,68.35,88.47,48.85,34.98,47.44,1257
864,90.01,83.78,20.86,92.5,25.67,21.9,1260
865,25.96,18.28,34.17,55.93,31.54,56.58,1261
866,29.77,47.21,55.61,10.24,17.92,97.98,1262
867,75.17,6.89,85.78,88.46,94.1,84.32,1263
868,97.45,27.38,7.46,7.39,0.87,58.16,1265
869,97.83,31.25,5.34,22.61,73.41,33.57,1266
870,76.01,27.71,41.77,72.2,9.71,24.72,1267
871,31.94,16.39,62.5,65.96,48.31,46.74,1269
872,16.15,32.99,11.62,82.86,42.71,67.07,1270
873,1.61,88.82,73.61,61.04,35.41,12.25,1271
874,5.96,98.96,74.45,22.84,81.66,12.43,1273
875,0.83,88.12,95.44,1.78,59.88,95.04,1274
876,94.42,75.44,1.21,29.05,98.5,20.79,1275
877,86.84,86.69,77.54,46.26,0.63,69.67,1277
878,38.86,73.15,79.48,50.77,78.74,33.68,1278
879,28.44,31.56,76.13,2.37,55.71,48.49,1279
880,25.22,12.18,29.29,9.78,12.99,94.67,1281
881,33.82,3.68,54.24,54.3,1.46,84.21,1282
882,82.07,8.91,11.68,36.34,46.7,29.45,1284
883,70.26,43.17,37.27,19.38,82.4,88.62,1286
884,77.66,3.42,27.25,15.89,8.24,96.96,1289
885,70.9,23.77,93.64,99.58,25.78,39.62,1290
886,62.23,14.39,45.2,27.03,43.05,49.85,1291
887,51.52,40.31,33.49,28.42,61.79,77.52,1293
888,94.09,79.94,18.22,81.61,4.45,16.7,1294
889,58.28,57.75,68.69,78.56,82.93,34.85,1296
890,4.25,4.63,99.38,48.95,83.07,42.06,1297
891,41.38,98.29,41.55,58.68,25.27,33.53,1301
892,37.39,75.58,67.13,0.43,95.46,35.99,1303
893,42.07,84.08,34.71,23.93,39.86,10.35,1304
894,94.45,88.89,80.74,23.75,60.2,19.57,1306
895,22.83,19.35,32.36,73.28,38.65,22.49,1308
896,4.37,72.2,5.66,97.76,97.04,32.93,1309
897,71.97,9.01,0.54,82.21,78.42,79.46,1310
898,59.23,81.89,12.03,6.23,66.69,48.38,1311
899,85.12,48.69,17.55,69.79,77.66,13.08,1312
900,20.01,20.96,71.21,79.32,80.97,26.04,1314
901,25.55,82.19,31.86,45.37,51.34,20.23,1315
902,67.07,7.25,98.23,99.73,0.34,59.89,1317
903,21.75,94.37,6.07,93.58,97.55,67.28,1319
904,36.19,85.9,8.31,12.48,38.91,34.33,1320
905,46.57,84.65,18.5,5.26,20.93,2.91,1321
906,77.39,42.77,36.0,83.02,36.66,16.49,1323
907,38.74,0.15,14.34,31.38,30.61,81.08,1325
908,59.72,94.55,6.23,54.91,69.96,4.72,1326
909,72.26,55.92,97.38,69.89,95.18,15.97,1330
910,52.84,89.15,59.53,66.7,13.05,12.27,1331
911,44.96,99.83,74.45,62.23,21.67,61.96,1332
912,25.54,45.16,36.57,79.73,54.99,92.55,1333
913,23.36,7.64,53.9,71.07,49.2,85.14,1334
914,90.88,91.82,37.8,14.91,28.26,87.72,1335
915,51.98,44.79,37.52,93.43,61.88,26.68,1336
916,17.29,21.16,0.65,71.34,41.53,28.31,1337
917,23.86,28.86,34.96,21.13,10.15,66.34,1339
918,64.22,27.34,22.37,90.73,0.4,79.1,1340
919,76.79,9.3,91.12,70.52,95.44,43.76,1341
920,6.97,51.35,74.86,69.4,71.85,78.75,1342
921,76.19,5.35,90.39,32.79,72.79,69.61,1343
922,19.91,70.54,18.97,46.19,59.66,91.46,1344
923,28.38,91.75,95.9,56.56,10.84,26.51,1345
924,17.32,66.06,26.81,13.92,76.52,62.44,1347
925,26.99,52.11,74.53,21.03,32.44,39.27,1348
926,43.28,18.23,88.48,4.32,10.13,16.96,1349
927,1.16,15.45,86.34,80.87,4.23,50.71,1350
928,20.99,16.81,88.08,45.59,99.25,93.56,1353
929,73.8,76.65,10.4,70.56,97.83,53.97,1355
930,53.94,86.81,63.1,51.37,7.8,5.8,1356
931,64.77,0.38,18.25,39.86,16.79,33.04,1358
932,32.01,40.94,98.65,58.74,91.97,16.26,1359
933,58.62,53.63,54.34,55.63,44.1,65.16,1360
934,6.99,42.37,63.53,82.38,48.7,57.12,1361
935,41.57,98.39,56.45,75.37,2.46,15.39,1362
936,76.91,56.31,44.26,51.5,80.39,26.76,1363
937,78.14,26.5,58.0,79.17,56.46,45.2,1364
938,52.43,2.54,40.36,47.12,1.61,57.78,1365
939,46.39,53.28,50.18,18.89,1.63,6.41,1366
940,34.95,58.01,61.51,25.84,63.23,60.84,1367
941,58.37,99.94,11.62,86.09,22.97,45.84,1368
942,25.71,3.27,88.12,71.88,49.59,75.25,1369
943,42.55,83.7,67.29,96.11,70.05,66.94,1372
944,9.08,97.39,31.41,50.36,60.9,28.83,1373
945,59.46,8.47,77.34,13.85,55.61,41.41,1374
946,41.94,7.01,52.16,57.12,35.12,93.19,1376
947,84.41,45.79,87.82,87.63,75.84,43.13,1378
948,53.07,58.56,51.47,5.39,67.69,37.07,1379
949,68.8,2.97,5.21,35.84,70.1,16.6,1380
950,22.96,79.87,99.89,61.84,40.04,93.51,1385
951,5.97,84.21,59.63,68.23,42.06,7.28,1386
952,5.55,63.85,64.13,56.19,18.62,95.8,1388
953,25.32,82.22,36.41,66.27,42.6,97.78,1389
954,92.02,82.91,64.77,86.22,65.84,4.02,1391
955,86.54,10.03,3.96,31.51,11.7,50.62,1392
956,90.32,79.17,53.35,29.36,76.78,85.25,1393
957,52.22,16.04,10.97,44.99,30.85,26.07,1396
958,5.56,90.74,65.19,94.2,67.62,90.89,1397
959,3.58,75.67,61.99,75.23,54.65,36.63,1398
960,50.53,77.99,58.21,56.9,94.64,63.33,1400
961,13.68,21.56,54.09,90.74,14.25,66.0,1402
962,32.84,32.94,13.35,16.8,41.99,96.87,1403
963,56.17,87.7,38.81,13.56,70.56,0.05,1405
964,96.68,6.26,49.84,29.92,31.68,16.64,1408
965,9.86,24.83,7.21,79.4,48.63,71.67,1410
966,34.59,51.72,10.08,22.68,50.84,13.68,1411
967,34.73,63.68,91.75,7.72,2.04,5.1,1412
968,82.23,74.91,31.46,49.73,44.37,84.46,1413
969,74.41,44.99,81.53,95.84,97.78,14.57,1414
970,16.8,28.33,62.5,19.33,62.45,54.46,1415
971,28.85,63.53,47.44,95.09,57.02,2.45,1416
972,58.36,12.69,84.86,45.87,36.53,84.6,1418
973,22.86,0.36,95.78,90.5,98.27,44.41,1419
974,33.53,91.27,78.61,21.2,7.42,74.38,1420
975,47.72,45.93,21.87,17.15,80.46,27.12,1421
976,41.4,37.52,7.28,50.7,57.46,44.24,1423
977,79.91,32.53,87.53,63.22,80.9,70.1,1425
978,1.34,36.25,35.21,56.75,49.88,92.45,1427
979,94.63,41.2,59.56,2.49,7.55,7.07,1428
980,14.43,95.85,86.37,96.54,45.79,19.68,1430
981,17.34,85.15,77.63,25.53,71.05,59.58,1431
982,56.75,51.06,45.73,35.19,33.3,37.61,1434
983,12.7,94.01,14.49,45.48,80.31,15.26,1435
984,87.83,72.07,39.61,7.46,46.04,19.58,1436
985,40.02,65.55,29.32,0.13,62.78,54.43,1438
986,79.29,11.72,53.03,23.22,11.97,25.29,1439
987,39.44,87.81,30.55,18.85,32.45,28.55,1440
988,90.14,83.47,49.25,30.36,13.72,12.42,1441
989,44.23,41.57,69.1,90.64,25.34,12.65,1442
