FC466,2024-04-27,Source0,64.73,City17,Country2,WS39
FC467,2023-04-06,Source2,73.68,City17,Country2,WS39
FC468,2023-08-10,Source2,73.47,City17,Country2,WS39
FC469,2024-10-17,Source0,89.86,City17,Country2,WS39
FC470,2023-04-13,Source1,56.81,City17,Country2,WS39
FC471,2023-11-23,Source2,83.86,City17,Country2,WS39
FC472,2023-11-01,Source0,72.97,City17,Country2,WS40
FC473,2024-04-17,Source1,72.76,City17,Country2,WS41
FC474,2024-08-07,Source1,79.05,City17,Country2,WS41
FC475,2023-09-30,Source0,90.53,City17,Country2,WS41
FC476,2023-02-19,Source1,62.54,City17,Country2,WS41
FC477,2023-01-19,Source1,79.08,City17,Country2,WS41
FC478,2024-09-18,Source0,81.77,City17,Country2,WS41
FC479,2024-12-27,Source1,85.68,City17,Country2,WS41
FC480,2023-11-24,Source1,57.37,City17,Country2,WS41
FC481,2023-01-21,Source2,78.74,City17,Country2,WS41
FC482,2024-09-30,Source0,95.14,City17,Country2,WS41
FC483,2024-03-21,Source0,61.81,City17,Country2,WS41
FC484,2023-07-26,Source0,74.24,City17,Country2,WS41
FC485,2023-03-17,Source2,84.81,City17,Country2,WS41
FC486,2023-07-25,Source2,89.89,City17,Country2,WS41
FC487,2024-05-06,Source0,95.77,City17,Country2,WS41
FC488,2024-02-11,Source0,89.01,City17,Country2,WS41
FC489,2024-12-28,Source2,64.83,City18,Country3,WS42
FC490,2023-01-23,Source2,79.41,City18,Country3,WS42
FC491,2024-11-06,Source2,92.41,City18,Country3,WS42
FC492,2024-07-29,Source0,68.85,City18,Country3,WS42
FC493,2023-06-04,Source2,56.42,City18,Country3,WS42
FC494,2023-08-18,Source0,95.3,City18,Country3,WS42
FC495,2024-09-19,Source0,98.55,City18,Country3,WS43
FC496,2024-11-20,Source0,52.01,City18,Country3,WS43
FC497,2023-11-23,Source1,92.93,City18,Country3,WS43
FC498,2024-05-20,Source2,68.36,City18,Country3,WS43
FC499,2024-08-26,Source1,68.47,City18,Country3,WS43
FC500,2024-12-14,Source1,53.22,City19,Country4,WS44
FC501,2024-03-19,Source1,94.67,City19,Country4,WS44
FC502,2023-08-04,Source1,65.54,City19,Country4,WS44
FC503,2024-03-26,Source0,60.01,City19,Country4,WS44
FC504,2023-01-01,Source1,90.13,City19,Country4,WS44
FC505,2023-05-12,Source2,96.29,City19,Country4,WS44
FC506,2023-06-26,Source1,93.81,City19,Country4,WS44
FC507,2024-09-23,Source0,73.36,City19,Country4,WS44
FC508,2023-02-08,Source1,74.25,City19,Country4,WS44
FC509,2023-01-30,Source2,73.53,City19,Country4,WS44
FC510,2023-06-10,Source0,64.75,City19,Country4,WS45
FC511,2024-08-13,Source1,80.77,City19,Country4,WS45
FC512,2023-06-18,Source1,79.49,City19,Country4,WS45
FC513,2023-12-25,Source1,65.06,City19,Country4,WS45
FC514,2023-03-09,Source0,55.18,City19,Country4,WS45
FC515,2024-09-18,Source2,61.01,City19,Country4,WS45
FC516,2023-01-22,Source1,70.42,City19,Country4,WS45
FC517,2023-04-12,Source1,86.17,City19,Country4,WS45
FC518,2024-08-11,Source1,84.87,City19,Country4,WS45
FC519,2023-05-25,Source2,88.4,City19,Country4,WS45
FC520,2024-08-26,Source0,90.48,City19,Country4,WS45
FC521,2023-01-29,Source0,90.29,City19,Country4,WS45
FC522,2024-11-14,Source0,65.5,City19,Country4,WS46
FC523,2024-11-05,Source1,81.69,City19,Country4,WS46
FC524,2024-05-19,Source1,70.63,City19,Country4,WS46
FC525,2023-07-12,Source1,74.91,City19,Country4,WS46
FC526,2024-11-05,Source0,59.85,City19,Country4,WS46
FC527,2024-08-04,Source2,55.73,City19,Country4,WS46
FC528,2023-07-08,Source2,74.38,City19,Country4,WS46
FC529,2024-06-02,Source0,72.76,City19,Country4,WS46
FC530,2023-05-14,Source1,57.83,City19,Country4,WS46
FC531,2023-11-22,Source1,54.01,City19,Country4,WS46
FC532,2023-03-02,Source1,51.8,City19,Country4,WS46
FC533,2024-07-26,Source0,76.55,City19,Country4,WS46
FC534,2024-06-02,Source0,90.45,City19,Country4,WS47
FC535,2024-08-12,Source2,65.21,City19,Country4,WS47
FC536,2023-09-20,Source2,90.39,City19,Country4,WS47
FC537,2023-08-16,Source1,82.01,City19,Country4,WS47
FC538,2023-08-22,Source2,53.81,City19,Country4,WS47
FC539,2024-11-28,Source2,59.39,City19,Country4,WS47
FC540,2023-01-20,Source0,76.88,City19,Country4,WS47
FC541,2023-02-22,Source0,66.76,City19,Country4,WS47
FC542,2024-09-16,Source2,75.93,City19,Country4,WS47
FC543,2023-05-30,Source1,59.05,City19,Country4,WS47
FC544,2023-10-22,Source2,65.1,City19,Country4,WS47
FC545,2024-07-22,Source0,87.94,City19,Country4,WS47
FC546,2024-04-12,Source1,94.83,City19,Country4,WS47
FC547,2023-03-01,Source2,73.78,City19,Country4,WS47
FC548,2024-04-15,Source2,75.52,City19,Country4,WS48
FC549,2024-06-08,Source1,87.86,City19,Country4,WS48
FC550,2024-12-14,Source2,62.62,City19,Country4,WS48
FC551,2024-11-19,Source2,69.54,City19,Country4,WS48
FC552,2024-12-18,Source0,83.37,City19,Country4,WS48
FC553,2024-09-29,Source0,77.25,City19,Country4,WS48
FC554,2024-05-29,Source2,56.54,City19,Country4,WS48
FC555,2024-12-16,Source0,52.97,City19,Country4,WS48
FC556,2024-02-17,Source0,57.75,City19,Country4,WS48
FC557,2023-01-27,Source2,59.5,City19,Country4,WS48
FC558,2023-04-01,Source1,89.17,City19,Country4,WS48
FC559,2024-06-02,Source1,63.53,City19,Country4,WS48
FC560,2023-05-06,Source0,80.56,City19,Country4,WS48
FC561,2023-11-17,Source1,78.71,City19,Country4,WS48
FC562,2023-07-11,Source1,89.69,City19,Country4,WS48
FC563,2023-10-13,Source2,73.37,City19,Country4,WS48
FC564,2024-04-30,Source0,94.59,City19,Country4,WS48
FC565,2023-05-19,Source2,64.91,City19,Country4,WS48
FC566,2024-06-16,Source0,93.57,City19,Country4,WS48
FC567,2023-12-27,Source2,56.08,City19,Country4,WS48
